plan_id,tier_code,tier_slug,age_band_raw,age_start,age_end,age_open_ended,premium_total_raw,premium_total_min,premium_total_max,premium_excl_mshl_raw,premium_excl_mshl_min,premium_excl_mshl_max,annual_change_raw,annual_change_min_pct,annual_change_max_pct,premium_available,availability_note,source_kind,source_pdf,source_page,source_table,source_slug,repair_flags
private__prudential__prushield_premier,private,private_hospital_plans,76 to 78,76,78.0,False,"7,702 - 8,398",7702.0,8398.0,"6,143 - 6,839",6143.0,6839.0,9.3% to 10.5%,9.3,10.5,True,,premium_detail,05_private_hospital_plans.pdf,9,1,private_hospital_plans,forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (incl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (excl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - Annual change in IP premium (excl. MSHL) over last 3 years
private__singlife__singlife_shield_plan_1,private,private_hospital_plans,76 to 78,76,78.0,False,"6,759 - 7,224",6759.0,7224.0,"5,200 - 5,665",5200.0,5665.0,2.0% to 5.0%,2.0,5.0,True,,premium_detail,05_private_hospital_plans.pdf,9,1,private_hospital_plans,forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (incl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (excl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - Annual change in IP premium (excl. MSHL) over last 3 years
private__singlife__singlife_shield_starter,private,private_hospital_plans,76 to 78,76,78.0,False,N.A. (Note: Singlife Shield Starter is only available for those aged 1-39 ANB),,,327,,,N.A. (Note: Singlife Shield Starter was only launched in Jul 2023),,,False,N.A. (Note: Singlife Shield Starter is only available for those aged 1-39 ANB),premium_detail,05_private_hospital_plans.pdf,9,1,private_hospital_plans,forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (incl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (excl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - Annual change in IP premium (excl. MSHL) over last 3 years
private__prudential__prushield_premier,private,private_hospital_plans,79 to 80,79,80.0,False,"8,696 - 9,187",8696.0,9187.0,"7,076 - 7,567",7076.0,7567.0,8.3% to 8.9%,8.3,8.9,True,,premium_detail,05_private_hospital_plans.pdf,9,1,private_hospital_plans,forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (incl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (excl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - Annual change in IP premium (excl. MSHL) over last 3 years
private__singlife__singlife_shield_plan_1,private,private_hospital_plans,79 to 80,79,80.0,False,"7,776 - 8,036",7776.0,8036.0,"6,156 - 6,416",6156.0,6416.0,3.5% to 5.0%,3.5,5.0,True,,premium_detail,05_private_hospital_plans.pdf,9,1,private_hospital_plans,forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (incl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (excl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - Annual change in IP premium (excl. MSHL) over last 3 years
private__singlife__singlife_shield_starter,private,private_hospital_plans,79 to 80,79,80.0,False,N.A. (Note: Singlife Shield Starter is only available for those aged 1-39 ANB),,,327,,,N.A. (Note: Singlife Shield Starter was only launched in Jul 2023),,,False,N.A. (Note: Singlife Shield Starter is only available for those aged 1-39 ANB),premium_detail,05_private_hospital_plans.pdf,9,1,private_hospital_plans,forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (incl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (excl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - Annual change in IP premium (excl. MSHL) over last 3 years
private__prudential__prushield_premier,private,private_hospital_plans,81 to 83,81,83.0,False,"9,665 - 10,744",9665.0,10744.0,"7,959 - 9,038",7959.0,9038.0,6.9% to 7.9%,6.9,7.9,True,,premium_detail,05_private_hospital_plans.pdf,9,1,private_hospital_plans,forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (incl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (excl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - Annual change in IP premium (excl. MSHL) over last 3 years
private__singlife__singlife_shield_plan_1,private,private_hospital_plans,81 to 83,81,83.0,False,"8,710 - 8,948",8710.0,8948.0,"7,004 - 7,242",7004.0,7242.0,2.4% to 3.5%,2.4,3.5,True,,premium_detail,05_private_hospital_plans.pdf,9,1,private_hospital_plans,forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (incl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (excl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - Annual change in IP premium (excl. MSHL) over last 3 years
private__singlife__singlife_shield_starter,private,private_hospital_plans,81 to 83,81,83.0,False,N.A. (Note: Singlife Shield Starter is only available for those aged 1-39 ANB),,,327,,,N.A. (Note: Singlife Shield Starter was only launched in Jul 2023),,,False,N.A. (Note: Singlife Shield Starter is only available for those aged 1-39 ANB),premium_detail,05_private_hospital_plans.pdf,9,1,private_hospital_plans,forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (incl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (excl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - Annual change in IP premium (excl. MSHL) over last 3 years
private__prudential__prushield_premier,private,private_hospital_plans,84 to 85,84,85.0,False,"11,365 - 11,701",11365.0,11701.0,"9,394 - 9,730",9394.0,9730.0,6.4% to 6.6%,6.4,6.6,True,,premium_detail,05_private_hospital_plans.pdf,9,1,private_hospital_plans,forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (incl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (excl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - Annual change in IP premium (excl. MSHL) over last 3 years
private__singlife__singlife_shield_plan_1,private,private_hospital_plans,84 to 85,84,85.0,False,"9,400 - 9,474",9400.0,9474.0,"7,429 - 7,503",7429.0,7503.0,1.3% to 1.6%,1.3,1.6,True,,premium_detail,05_private_hospital_plans.pdf,9,1,private_hospital_plans,forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (incl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (excl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - Annual change in IP premium (excl. MSHL) over last 3 years
private__singlife__singlife_shield_starter,private,private_hospital_plans,84 to 85,84,85.0,False,N.A. (Note: Singlife Shield Starter is only available for those aged 1-39 ANB),,,327,,,N.A. (Note: Singlife Shield Starter was only launched in Jul 2023),,,False,N.A. (Note: Singlife Shield Starter is only available for those aged 1-39 ANB),premium_detail,05_private_hospital_plans.pdf,9,1,private_hospital_plans,forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (incl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (excl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - Annual change in IP premium (excl. MSHL) over last 3 years
private__prudential__prushield_premier,private,private_hospital_plans,86 to 90,86,90.0,False,"12,038 - 13,238",12038.0,13238.0,"9,975 - 11,175",9975.0,11175.0,5.6% to 6.2%,5.6,6.2,True,,premium_detail,05_private_hospital_plans.pdf,9,1,private_hospital_plans,forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (incl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (excl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - Annual change in IP premium (excl. MSHL) over last 3 years
private__singlife__singlife_shield_plan_1,private,private_hospital_plans,86 to 90,86,90.0,False,"10,102 - 10,455",10102.0,10455.0,"8,039 - 8,392",8039.0,8392.0,1.3% to 2.0%,1.3,2.0,True,,premium_detail,05_private_hospital_plans.pdf,9,1,private_hospital_plans,forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (incl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (excl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - Annual change in IP premium (excl. MSHL) over last 3 years
private__singlife__singlife_shield_starter,private,private_hospital_plans,86 to 90,86,90.0,False,N.A. (Note: Singlife Shield Starter is only available for those aged 1-39 ANB),,,327,,,N.A. (Note: Singlife Shield Starter was only launched in Jul 2023),,,False,N.A. (Note: Singlife Shield Starter is only available for those aged 1-39 ANB),premium_detail,05_private_hospital_plans.pdf,9,1,private_hospital_plans,forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (incl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (excl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - Annual change in IP premium (excl. MSHL) over last 3 years
private__prudential__prushield_premier,private,private_hospital_plans,Premiums above age 90,91,,True,"13,328 - 14,428",13328.0,14428.0,"11,235 - 12,335",11235.0,12335.0,5.1% to 5.5%,5.1,5.5,True,,premium_detail,05_private_hospital_plans.pdf,9,1,private_hospital_plans,forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (incl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (excl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - Annual change in IP premium (excl. MSHL) over last 3 years
private__singlife__singlife_shield_plan_1,private,private_hospital_plans,Premiums above age 90,91,,True,"10,646 - 11,547",10646.0,11547.0,"8,553 - 9,454",8553.0,9454.0,1.3% to 2.0%,1.3,2.0,True,,premium_detail,05_private_hospital_plans.pdf,9,1,private_hospital_plans,forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (incl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (excl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - Annual change in IP premium (excl. MSHL) over last 3 years
private__singlife__singlife_shield_starter,private,private_hospital_plans,Premiums above age 90,91,,True,N.A. (Note: Singlife Shield Starter is only available for those aged 1-39 ANB),,,327,,,N.A. (Note: Singlife Shield Starter was only launched in Jul 2023),,,False,N.A. (Note: Singlife Shield Starter is only available for those aged 1-39 ANB),premium_detail,05_private_hospital_plans.pdf,9,1,private_hospital_plans,forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (incl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - IP Premium (excl. MSHL)|forward_fill_from_previous:[Singlife] Singlife Shield Starter - Annual change in IP premium (excl. MSHL) over last 3 years
private__hsbc_life__hsbc_life_shield_plan_a,private,private_hospital_plans,1 to 20,1,20.0,False,321 - 336,321.0,336.0,173 - 189,173.0,189.0,-2.9% to 1.0%,-2.9,1.0,True,,premium_detail,05_private_hospital_plans.pdf,9,2,private_hospital_plans,
private__raffles_health_insurance__raffles_shield_private,private,private_hospital_plans,1 to 20,1,20.0,False,346,346.0,346.0,198,198.0,198.0,0.6%,0.6,0.6,True,,premium_detail,05_private_hospital_plans.pdf,9,2,private_hospital_plans,
private__hsbc_life__hsbc_life_shield_plan_a,private,private_hospital_plans,21 to 30,21,30.0,False,443 - 489,443.0,489.0,189 - 234,189.0,234.0,0.6% to 1.2%,0.6,1.2,True,,premium_detail,05_private_hospital_plans.pdf,9,2,private_hospital_plans,
private__raffles_health_insurance__raffles_shield_private,private,private_hospital_plans,21 to 30,21,30.0,False,477 - 480,477.0,480.0,222 - 225,222.0,225.0,0.6%,0.6,0.6,True,,premium_detail,05_private_hospital_plans.pdf,9,2,private_hospital_plans,
private__hsbc_life__hsbc_life_shield_plan_a,private,private_hospital_plans,31 to 40,31,40.0,False,697,697.0,697.0,300,300.0,300.0,0.0% to 0.9%,0.0,0.9,True,,premium_detail,05_private_hospital_plans.pdf,9,2,private_hospital_plans,
private__raffles_health_insurance__raffles_shield_private,private,private_hospital_plans,31 to 40,31,40.0,False,742 - 745,742.0,745.0,345 - 348,345.0,348.0,0.6%,0.6,0.6,True,,premium_detail,05_private_hospital_plans.pdf,9,2,private_hospital_plans,
private__hsbc_life__hsbc_life_shield_plan_a,private,private_hospital_plans,41 to 50,41,50.0,False,"1,135",1135.0,1135.0,600,600.0,600.0,0.0%,0.0,0.0,True,,premium_detail,05_private_hospital_plans.pdf,9,2,private_hospital_plans,
private__raffles_health_insurance__raffles_shield_private,private,private_hospital_plans,41 to 50,41,50.0,False,"1,082 - 1,179",1082.0,1179.0,547 - 644,547.0,644.0,0.6%,0.6,0.6,True,,premium_detail,05_private_hospital_plans.pdf,9,2,private_hospital_plans,
private__hsbc_life__hsbc_life_shield_plan_a,private,private_hospital_plans,51 to 60,51,60.0,False,"1,885 - 2,241",1885.0,2241.0,"1,070 - 1,426",1070.0,1426.0,5.7% to 6.4%,5.7,6.4,True,,premium_detail,05_private_hospital_plans.pdf,9,2,private_hospital_plans,
private__raffles_health_insurance__raffles_shield_private,private,private_hospital_plans,51 to 60,51,60.0,False,"1,781 - 1,892",1781.0,1892.0,"966 - 1,077",966.0,1077.0,0.6%,0.6,0.6,True,,premium_detail,05_private_hospital_plans.pdf,9,2,private_hospital_plans,
private__hsbc_life__hsbc_life_shield_plan_a,private,private_hospital_plans,61 to 65,61,65.0,False,"2,975",2975.0,2975.0,"1,936",1936.0,1936.0,6.5%,6.5,6.5,True,,premium_detail,05_private_hospital_plans.pdf,9,2,private_hospital_plans,
private__raffles_health_insurance__raffles_shield_private,private,private_hospital_plans,61 to 65,61,65.0,False,"2,605",2605.0,2605.0,"1,566",1566.0,1566.0,0.6%,0.6,0.6,True,,premium_detail,05_private_hospital_plans.pdf,9,2,private_hospital_plans,
private__hsbc_life__hsbc_life_shield_plan_a,private,private_hospital_plans,66 to 70,66,70.0,False,"3,759 - 3,820",3759.0,3820.0,"2,638 - 2,700",2638.0,2700.0,6.3%,6.3,6.3,True,,premium_detail,05_private_hospital_plans.pdf,9,2,private_hospital_plans,
private__raffles_health_insurance__raffles_shield_private,private,private_hospital_plans,66 to 70,66,70.0,False,"3,396",3396.0,3396.0,"2,275",2275.0,2275.0,0.6%,0.6,0.6,True,,premium_detail,05_private_hospital_plans.pdf,9,2,private_hospital_plans,
private__hsbc_life__hsbc_life_shield_plan_a,private,private_hospital_plans,71 to 73,71,73.0,False,"4,658",4658.0,4658.0,"3,440",3440.0,3440.0,2.7%,2.7,2.7,True,,premium_detail,05_private_hospital_plans.pdf,9,2,private_hospital_plans,
private__raffles_health_insurance__raffles_shield_private,private,private_hospital_plans,71 to 73,71,73.0,False,"4,114",4114.0,4114.0,"2,897",2897.0,2897.0,0.6%,0.6,0.6,True,,premium_detail,05_private_hospital_plans.pdf,9,2,private_hospital_plans,
private__hsbc_life__hsbc_life_shield_plan_a,private,private_hospital_plans,74 to 75,74,75.0,False,"5,277",5277.0,5277.0,"3,932",3932.0,3932.0,3.6%,3.6,3.6,True,,premium_detail,05_private_hospital_plans.pdf,9,2,private_hospital_plans,
private__raffles_health_insurance__raffles_shield_private,private,private_hospital_plans,74 to 75,74,75.0,False,"4,752",4752.0,4752.0,"3,407",3407.0,3407.0,0.6%,0.6,0.6,True,,premium_detail,05_private_hospital_plans.pdf,9,2,private_hospital_plans,
private__hsbc_life__hsbc_life_shield_plan_a,private,private_hospital_plans,76 to 78,76,78.0,False,"5,983",5983.0,5983.0,"4,424",4424.0,4424.0,0.2%,0.2,0.2,True,,premium_detail,05_private_hospital_plans.pdf,9,2,private_hospital_plans,
private__raffles_health_insurance__raffles_shield_private,private,private_hospital_plans,76 to 78,76,78.0,False,"5,613",5613.0,5613.0,"4,054",4054.0,4054.0,0.6%,0.6,0.6,True,,premium_detail,05_private_hospital_plans.pdf,9,2,private_hospital_plans,
private__hsbc_life__hsbc_life_shield_plan_a,private,private_hospital_plans,79 to 80,79,80.0,False,"6,609",6609.0,6609.0,"4,990",4990.0,4990.0,1.2%,1.2,1.2,True,,premium_detail,05_private_hospital_plans.pdf,9,2,private_hospital_plans,
private__raffles_health_insurance__raffles_shield_private,private,private_hospital_plans,79 to 80,79,80.0,False,"6,461",6461.0,6461.0,"4,841",4841.0,4841.0,0.6%,0.6,0.6,True,,premium_detail,05_private_hospital_plans.pdf,9,2,private_hospital_plans,
private__hsbc_life__hsbc_life_shield_plan_a,private,private_hospital_plans,81 to 83,81,83.0,False,"6,946",6946.0,6946.0,"5,239",5239.0,5239.0,1.4%,1.4,1.4,True,,premium_detail,05_private_hospital_plans.pdf,9,2,private_hospital_plans,
private__raffles_health_insurance__raffles_shield_private,private,private_hospital_plans,81 to 83,81,83.0,False,"7,090",7090.0,7090.0,"5,384",5384.0,5384.0,0.6%,0.6,0.6,True,,premium_detail,05_private_hospital_plans.pdf,9,2,private_hospital_plans,
private__hsbc_life__hsbc_life_shield_plan_a,private,private_hospital_plans,84 to 85,84,85.0,False,"7,921",7921.0,7921.0,"5,950",5950.0,5950.0,0.5%,0.5,0.5,True,,premium_detail,05_private_hospital_plans.pdf,9,2,private_hospital_plans,
private__raffles_health_insurance__raffles_shield_private,private,private_hospital_plans,84 to 85,84,85.0,False,"8,601",8601.0,8601.0,"6,630",6630.0,6630.0,0.6%,0.6,0.6,True,,premium_detail,05_private_hospital_plans.pdf,9,2,private_hospital_plans,
private__hsbc_life__hsbc_life_shield_plan_a,private,private_hospital_plans,86 to 90,86,90.0,False,"8,587 - 9,226",8587.0,9226.0,"6,524 - 7,163",6524.0,7163.0,2.8% to 2.9%,2.8,2.9,True,,premium_detail,05_private_hospital_plans.pdf,9,2,private_hospital_plans,
private__raffles_health_insurance__raffles_shield_private,private,private_hospital_plans,86 to 90,86,90.0,False,"9,261 - 9,733",9261.0,9733.0,"7,198 - 7,670",7198.0,7670.0,0.6%,0.6,0.6,True,,premium_detail,05_private_hospital_plans.pdf,9,2,private_hospital_plans,
private__hsbc_life__hsbc_life_shield_plan_a,private,private_hospital_plans,Premiums above age 90,91,,True,"9,724 - 11,304",9724.0,11304.0,"7,630 - 9,210",7630.0,9210.0,-3.0% to 0.5%,-3.0,0.5,True,,premium_detail,05_private_hospital_plans.pdf,9,2,private_hospital_plans,
private__raffles_health_insurance__raffles_shield_private,private,private_hospital_plans,Premiums above age 90,91,,True,"9,847 - 11,789",9847.0,11789.0,"7,754 - 9,696",7754.0,9696.0,0.6%,0.6,0.6,True,,premium_detail,05_private_hospital_plans.pdf,9,2,private_hospital_plans,
